caseid,age,childrern_number,level_of_education,first_language,health,marital_status,birth_country,born_parents,unable_to_play_rent,number_of_unions,more_than_one_job,work_hours_per_week,incmc
12870,79.1,6,3,3,4,4,2,1,3,1,7,NA,5
6737,53.6,1,8,NA,8,3,8,1,2,3,8,NA,NA
13214,48.2,3,2,1,3,1,1,1,2,2,2,40,12
5780,77.8,2,5,2,2,4,1,1,3,1,7,NA,4
11197,27.7,0,3,2,4,5,1,1,2,0,1,42.5,3
10090,54.4,1,2,NA,8,1,8,1,2,2,2,36,NA
12300,25.7,1,4,1,3,9,1,1,3,1,2,37.5,4
2122,63.3,0,5,2,2,5,1,1,2,0,7,NA,4
12207,38.3,0,3,1,2,5,1,1,2,0,2,37.5,8
7348,80,0,4,1,4,1,1,1,2,1,7,NA,NA
14293,72.5,3,2,1,5,1,1,1,3,1,7,NA,NA
5548,80,4,5,1,3,3,1,1,2,1,7,NA,5
12427,67.9,0,5,2,3,5,1,1,2,0,7,NA,5
20130,72.5,3,5,3,3,4,2,1,3,1,7,NA,NA
4538,75.8,0,5,1,3,5,1,1,2,0,7,NA,5
6451,45.3,3,2,1,5,4,1,3,1,3,7,NA,5
4147,45.1,1,3,1,2,2,1,1,2,1,2,36.3,12
10391,80,0,4,3,3,4,1,1,2,1,7,NA,5
21242,74,4,5,2,3,4,1,1,2,1,7,NA,6
14592,69.5,3,4,3,4,4,2,1,3,1,7,NA,NA
4513,41.8,2,2,2,2,5,1,1,2,1,2,37.5,NA
3533,50.3,2,2,2,1,1,1,1,2,2,2,37.5,11
4017,49.6,2,2,1,2,1,1,1,2,2,2,40,7
13844,51,6,5,2,5,4,1,1,2,2,7,NA,6
21232,77.2,4,5,2,3,2,1,1,2,1,7,NA,NA
21284,38.3,1,2,2,2,1,1,1,2,1,2,44,10
4187,20.2,0,3,4,3,5,1,1,2,0,2,40,5
3552,48.8,0,3,2,3,5,1,1,2,1,2,3,4
12735,69.3,3,5,4,9,1,1,1,2,1,7,NA,5
5140,33.3,1,1,1,2,1,1,1,2,1,2,30,9
2360,72.6,4,4,3,4,1,2,1,2,1,7,NA,NA
13004,38.2,3,2,1,3,1,1,1,3,1,7,NA,1
22147,68.7,4,2,1,3,4,1,1,2,1,7,NA,NA
20850,68.3,5,2,1,1,1,1,1,3,2,2,60,6
4265,22.2,0,3,1,3,5,1,1,2,0,7,40,6
8245,32.3,0,3,1,4,5,1,1,2,0,7,NA,4
11873,29,2,1,1,2,1,1,1,2,1,7,NA,3
17914,53.2,0,1,1,3,5,1,1,2,1,2,32,NA
16317,64.5,2,2,1,2,1,1,1,2,1,7,NA,7
15316,67.3,5,2,1,1,1,1,1,3,1,7,NA,6
12374,60.8,1,2,1,3,1,1,1,2,2,2,15,NA
11515,27.5,0,4,1,3,5,1,1,2,0,7,24,4
22044,67.9,4,2,1,3,3,2,1,2,2,2,55,6
21010,57.7,0,3,1,3,1,1,1,2,1,7,NA,7
18747,50.3,1,2,1,2,1,1,1,2,2,2,37.3,9
1908,62.1,1,2,3,2,1,2,1,2,1,2,37.5,12
13932,21.7,0,4,2,2,5,1,1,2,0,2,40,6
18131,80,3,3,1,4,4,1,1,2,1,7,NA,NA
6084,27.9,0,5,1,3,5,1,1,2,0,2,30,6
5485,49.1,0,4,1,2,1,1,1,2,1,2,60,NA
16810,50.3,0,4,1,1,1,1,1,2,1,2,45,10
12871,30.8,3,3,1,5,1,1,1,1,1,7,NA,2
13001,22.9,0,2,NA,8,5,8,1,2,0,2,42,NA
81,47.3,2,5,1,5,5,1,1,2,0,7,NA,3
6079,80,6,2,1,5,4,1,1,2,2,7,NA,7
14672,15.3,0,5,1,1,5,1,1,7,0,2,10,NA
10161,46.4,4,3,1,3,1,2,1,2,1,2,24,NA
19571,64.4,5,2,1,2,1,1,3,3,3,2,NA,NA
12858,45.3,1,3,1,4,4,1,1,2,2,2,40,6
10428,68.3,2,3,1,3,3,1,3,2,1,2,35,NA
53,55.8,0,5,1,5,5,1,1,2,1,7,NA,4
17559,60.8,2,2,1,4,1,1,1,2,2,2,37,6
10991,80,2,5,1,4,4,1,1,2,1,7,NA,NA
8745,35.6,0,2,1,3,5,1,1,2,1,2,42.5,8
21241,50.7,2,4,1,4,2,1,1,2,2,7,NA,3
17907,54.3,0,4,1,2,5,1,1,2,1,2,12,5
1648,70.3,3,2,1,2,1,1,1,3,1,7,NA,6
15903,60.3,1,4,1,5,1,1,3,2,1,7,40,NA
13690,78.7,6,5,1,4,1,1,1,3,1,7,NA,3
4815,70.1,2,4,3,2,1,2,1,2,2,7,NA,8
7765,16.3,0,5,1,2,5,1,2,7,0,2,12,2
7762,42.3,2,1,1,2,1,1,1,2,1,2,40,8
7411,48.2,3,2,1,2,1,1,1,3,1,2,47.5,8
19276,55,2,9,NA,8,5,8,1,9,1,7,NA,NA
13714,73.5,3,5,2,2,1,1,1,3,2,7,NA,4
9460,62.3,2,4,2,2,1,1,1,2,1,2,40,3
3576,71.3,0,1,3,2,1,1,1,3,1,7,NA,10
7263,56.3,0,5,3,2,3,1,1,2,1,2,40,8
2,56.3,2,3,1,2,1,1,1,2,1,2,25,6
2879,63.1,2,5,2,3,3,1,1,2,1,2,4,5
10089,54.3,3,2,1,1,3,1,1,2,2,7,NA,3
3909,33.2,3,2,1,4,5,1,1,2,2,7,NA,2
18710,22.8,0,3,1,3,5,1,1,2,0,2,37.5,4
2416,47.1,2,2,1,1,1,1,1,2,1,2,20,8
14327,78.8,5,1,1,1,1,1,1,3,2,7,20,9
7636,71.9,1,3,1,4,1,1,1,2,1,7,NA,5
7878,73.8,2,5,1,2,4,1,1,2,1,7,NA,6
17710,48.7,2,3,1,2,1,1,1,2,1,2,40,7
6873,50.3,0,1,3,3,1,2,1,3,1,7,NA,NA
16127,49.8,3,2,1,3,1,1,1,2,1,2,6,1
6257,55.4,1,3,1,3,1,1,1,2,1,2,40,12
6705,34.3,1,4,2,3,5,1,1,2,1,2,50,8
2786,26.8,0,4,1,4,5,1,1,2,0,2,40,NA
3543,50.3,0,4,1,2,5,1,1,2,0,7,20,3
16178,59.5,0,2,1,2,4,1,3,2,2,7,NA,NA
13919,76.4,5,5,1,1,1,1,1,2,3,2,42,10
17787,35.3,1,4,1,4,5,1,1,2,1,2,65,8
11988,50.3,1,2,1,3,2,1,1,2,2,2,32.6,7
8667,80,4,5,1,2,1,1,1,3,1,7,NA,3
1837,55.9,2,1,1,1,1,1,1,3,1,2,25,12
6296,71.8,4,5,2,3,1,1,1,2,1,7,NA,NA
15953,70.3,2,3,1,2,3,1,2,2,2,2,60,12
20006,76.1,2,5,1,4,1,1,1,2,2,7,NA,NA
14913,51.6,1,4,1,1,1,1,1,2,1,2,40,7
843,48.5,2,4,3,1,3,1,1,2,1,2,40,5
19951,80,2,4,3,3,4,2,1,3,1,7,NA,10
2711,61.9,3,3,1,2,1,1,1,2,2,2,16,5
12742,22.4,0,2,1,2,5,1,1,2,0,2,NA,2
2087,50.7,2,2,1,2,1,1,1,2,1,2,40,7
8186,37.4,0,3,2,3,3,1,1,2,1,7,55,4
19808,47.3,3,5,1,2,3,1,1,1,2,7,37.5,10
8268,68.8,2,4,1,1,1,1,1,3,1,7,NA,10
17812,53.9,0,5,1,3,1,1,1,3,1,2,50,8
17108,53,1,2,1,3,2,1,1,2,2,2,35,7
4383,47.5,0,4,1,3,5,1,1,2,3,7,NA,5
6394,62.5,2,1,1,3,1,1,1,3,2,7,11,7
966,80,4,5,1,5,3,1,1,2,1,7,NA,6
2789,66.1,3,5,3,5,1,2,1,3,1,7,16,6
16405,58,2,5,2,3,1,1,1,2,1,2,30,NA
9432,31.6,3,1,1,2,1,2,1,2,1,7,NA,2
21272,62.8,0,2,1,1,1,1,1,2,1,7,NA,8
19774,56.5,5,3,3,5,1,1,1,2,2,7,NA,NA
21251,16.1,0,5,2,2,5,1,1,7,0,7,10,NA
11605,42.5,2,2,1,3,1,1,1,1,2,7,NA,4
13426,44.5,1,2,2,3,3,1,1,2,2,7,65,NA
22113,71.6,2,2,1,3,1,1,1,2,1,7,NA,6
11863,51.6,7,1,1,2,1,1,1,2,1,2,55,8
10995,51.1,3,5,1,1,1,1,1,2,1,2,40,9
17425,64.8,0,3,1,2,3,1,1,2,4,1,30,11
536,56.1,2,1,1,2,1,1,1,2,1,7,NA,4
3784,51.3,2,5,1,3,2,1,1,2,1,2,40,8
8798,58.5,2,3,1,2,1,1,1,2,1,2,45,7
15460,36.8,2,3,1,3,5,1,1,2,2,2,40,8
2720,80,4,4,3,2,1,1,1,3,1,7,NA,3
4110,77.6,6,5,2,4,3,1,1,3,4,7,NA,5
19050,71.4,2,5,3,4,1,2,1,2,1,7,NA,4
12822,55.9,3,1,1,2,1,1,1,3,1,1,60,11
9612,80,6,5,1,3,4,1,1,2,1,7,NA,9
11470,68.7,0,3,1,1,1,1,1,3,1,7,NA,7
16741,68.5,6,5,2,3,2,1,1,2,1,7,NA,5
3577,48.4,NA,4,2,1,3,1,1,2,2,2,40,11
16052,80,2,5,1,4,4,1,1,2,1,7,NA,NA
22268,56.8,6,4,1,1,1,1,1,2,3,2,36.3,9
12601,58.7,2,2,1,3,1,1,1,2,1,2,28,7
11631,35,2,5,3,3,1,1,1,2,1,2,40,9
9362,20,0,4,1,4,5,1,1,9,0,2,40,3
10095,62.4,2,1,1,1,1,1,1,2,1,7,14,9
21982,37.2,2,3,1,3,1,1,1,2,1,2,21.5,3
13613,38.1,0,4,1,1,5,1,3,2,0,2,45,9
6159,23.9,0,4,1,3,5,1,2,2,1,2,35,NA
20346,80,4,1,1,4,4,1,1,3,1,7,NA,6
14723,39.8,0,5,1,4,5,1,1,2,2,2,20,5
14648,52.9,3,2,1,2,1,1,1,2,1,2,75,12
9524,42.2,2,2,1,2,1,1,1,2,1,2,30,7
10850,80,4,5,1,4,1,2,1,2,2,7,NA,6
21727,47.5,4,2,1,3,3,1,1,1,1,2,30,4
9232,38.2,5,1,1,4,1,1,1,2,1,2,75,10
12939,38.3,3,4,1,2,1,1,1,2,1,2,25,6
21706,37.8,2,2,2,2,3,1,1,2,1,2,40,11
19241,46.7,5,3,1,4,1,1,1,1,1,2,60,7
20837,53.9,3,1,1,2,1,1,1,2,1,2,40,10
20123,76,3,3,1,1,1,1,1,3,1,7,NA,NA
5424,22.4,0,5,1,3,5,1,3,1,1,2,40,4
1002,19.9,0,3,1,2,5,1,1,2,0,2,40,3
19322,58.4,5,2,1,3,3,1,1,2,3,2,60,9
1760,50,3,2,1,5,3,1,1,1,3,7,NA,5
7589,64.9,2,2,1,2,1,1,1,2,1,7,NA,7
16963,21.5,0,3,1,4,5,1,1,2,0,2,35,2
18573,78.5,0,2,1,1,4,1,1,2,1,7,NA,NA
15835,41.1,2,2,1,2,1,1,1,2,1,2,37.5,10
16652,38.9,2,2,1,1,2,1,1,2,1,2,35,11
2626,38.6,7,4,1,2,1,1,1,2,1,2,4,1
11333,32.3,0,3,1,2,5,1,2,2,0,2,40,7
9204,80,2,5,1,4,1,1,1,3,1,7,NA,6
13023,33.3,2,1,1,1,1,1,1,2,2,2,37.5,8
4356,63.1,3,3,1,1,4,2,1,2,2,7,NA,NA
14553,80,4,4,1,3,1,1,1,3,1,7,NA,NA
3884,37.5,7,3,4,3,2,1,1,2,3,7,40,6
20773,39.6,3,3,1,2,1,1,1,2,1,2,30,NA
17949,34,3,4,1,1,1,1,1,2,1,2,55,7
22314,31.1,1,3,3,2,1,1,1,2,1,2,38,7
19939,25.7,3,5,3,1,1,2,1,2,1,2,66,NA
2606,35.8,4,5,3,2,1,2,1,2,1,2,10,4
15714,72.3,3,5,3,3,1,1,1,3,1,7,NA,4
16755,61.5,2,4,1,3,1,1,1,3,1,7,NA,2
6345,59.5,1,2,3,1,1,2,1,2,1,7,NA,7
15066,27.8,0,1,1,2,1,1,1,2,1,2,35,10
6425,41.8,2,4,1,1,1,1,1,2,1,2,65,8
13851,41.3,2,3,1,2,1,1,1,2,1,2,20,5
20357,36.1,2,5,3,2,1,1,1,2,1,7,NA,2
3805,41.5,2,5,1,2,2,1,1,2,1,2,47.5,8
17035,75.7,5,5,3,3,1,1,1,2,1,7,NA,NA
9127,17.5,0,5,1,4,5,1,1,7,0,1,36,2
4227,61.9,0,1,1,3,1,1,1,2,1,7,NA,10
12808,36.1,0,1,3,1,1,1,1,2,1,2,38,9
5415,77.7,0,4,1,5,3,1,1,2,1,7,NA,6
7665,49.8,2,5,1,1,3,1,1,2,1,2,48,7
7046,32.1,0,3,1,2,5,1,1,2,0,1,50,NA
19432,78.6,0,1,5,2,4,1,1,3,1,7,NA,5
839,38.9,0,1,1,2,5,1,1,3,1,7,NA,10
7107,52.5,2,2,1,3,1,1,1,3,1,2,40,12
17353,58,2,4,3,4,1,1,1,2,1,2,50,NA
10526,71,0,5,2,4,5,1,1,2,0,7,NA,5
9515,73,2,5,1,2,1,1,1,3,1,7,NA,3
6314,67.5,3,5,3,3,1,1,1,2,1,2,25,7
5244,22.2,0,2,1,2,5,1,1,2,0,2,40,7
22090,77.4,0,5,1,3,4,1,1,3,1,7,NA,NA
16839,55.6,2,1,1,2,1,1,1,2,1,7,40,12
21743,29.6,0,1,1,1,5,1,1,2,0,2,45,NA
11390,54.3,3,2,1,8,1,1,1,2,1,7,NA,6
17674,53.7,2,3,1,4,1,1,1,3,1,7,NA,1
19344,46.1,6,2,3,5,3,1,2,1,2,2,30,6
5561,62.6,2,2,1,2,4,1,1,2,1,7,NA,6
13875,80,7,5,3,4,1,1,1,3,2,7,NA,4
15676,61.6,0,2,1,5,5,1,1,2,1,1,30,6
634,30,5,4,1,2,1,1,1,2,1,2,32,12
19072,37.3,3,2,1,1,1,1,1,2,2,2,44,8
15524,34.5,2,1,3,2,1,2,1,2,1,7,NA,1
1677,54.4,1,2,1,1,1,1,1,3,1,2,36.3,9
4306,75.5,0,1,3,3,5,1,1,2,0,7,NA,8
11883,43.8,1,2,1,3,5,1,3,2,2,2,50,7
19914,47.5,0,1,1,2,5,1,1,2,0,2,36.3,10
14657,46.3,4,5,3,3,1,1,1,3,1,7,NA,5
18460,51.8,7,4,1,3,1,1,1,2,1,2,40,6
13544,53.1,3,5,1,4,1,1,1,2,1,2,40,6
11306,72.2,5,2,1,2,1,1,1,3,1,7,NA,NA
13280,80,0,3,3,4,4,2,1,2,1,7,NA,7
4451,32.4,4,1,1,1,1,1,1,2,1,7,40,6
22416,55.5,2,2,1,1,2,1,1,2,1,2,37.5,7
22266,50.1,5,2,1,1,1,1,1,2,2,2,48,11
9076,59.8,3,5,1,3,1,1,1,3,2,7,40,6
2517,67.6,2,1,1,2,1,2,1,2,1,7,NA,NA
12072,79.3,3,4,1,3,4,1,1,2,1,7,NA,6
21179,50.5,4,1,1,2,3,1,1,2,2,2,35,9
10009,54.9,2,2,1,3,1,1,1,3,1,2,40,8
7668,68.5,2,2,1,2,1,1,1,2,2,7,NA,9
13440,59.3,2,2,1,5,1,1,1,2,1,7,15,10
15532,36.9,4,3,1,4,5,1,1,1,3,2,35,6
2801,80,3,2,1,1,4,1,1,2,1,7,NA,7
12787,78.9,2,1,1,3,1,1,1,8,1,7,NA,NA
11677,67.1,0,2,1,2,5,1,1,2,0,7,NA,7
5134,79.5,0,4,1,3,5,1,1,2,0,7,NA,6
188,80,2,5,3,5,1,1,1,3,1,7,NA,NA
19262,41.7,2,1,1,1,1,1,1,2,1,2,40,6
5174,51.3,4,5,1,4,1,1,3,2,1,2,75,10
10061,56.1,2,5,1,2,2,1,1,2,1,2,40,8
5966,70.8,0,4,1,2,3,1,1,2,3,7,NA,5
9248,80,3,5,3,3,1,2,1,3,1,7,NA,6
13892,76.1,6,5,3,3,1,1,1,3,1,7,NA,3
16779,21.1,0,3,1,2,5,1,1,2,0,2,60,4
10687,63.8,3,1,1,3,1,1,1,2,1,7,6,8
4275,73.3,0,2,3,3,5,1,1,3,0,7,NA,NA
17136,40,3,4,1,2,1,1,1,2,1,2,40,7
16788,80,5,1,1,2,4,1,1,2,1,7,NA,NA
11142,61.6,5,5,1,3,1,1,1,2,3,2,75,11
19749,19,0,3,1,2,5,1,1,2,0,7,NA,1
13841,46.6,1,1,3,2,1,2,1,2,1,7,NA,1
4495,65.6,4,5,1,3,1,1,1,2,2,2,75,12
17881,51.4,0,2,1,3,5,1,1,2,1,2,40,4
7994,62.8,2,5,1,3,1,1,1,2,1,2,70,12
252,57.2,2,2,1,3,1,1,1,2,1,2,55,10
13995,49.3,1,4,1,5,1,1,1,2,1,2,42,7
14912,72.6,3,5,1,2,1,1,1,2,2,7,NA,7
12956,79,4,2,1,3,1,1,1,2,1,7,NA,8
279,34.8,1,2,1,3,1,1,1,2,1,2,42.5,8
3589,29.4,0,4,1,3,1,1,1,2,2,2,50,6
16843,49.8,2,4,1,2,1,1,1,3,1,2,45,11
1966,35.1,2,1,1,3,1,1,1,2,1,2,40,12
732,48.4,2,2,1,3,1,1,1,2,2,2,36.3,10
2602,66.3,2,4,3,3,3,1,1,2,1,7,NA,7
21705,75.7,4,5,NA,8,1,8,1,2,1,7,NA,NA
19250,32.9,4,4,3,2,1,1,1,2,1,2,75,4
21405,52.3,0,2,1,2,3,1,1,2,1,2,70,NA
6542,32.3,5,5,3,2,1,1,1,2,1,7,NA,5
51,33.8,1,3,1,3,2,1,1,2,1,2,38,7
7952,80,4,5,1,3,4,1,1,2,2,7,NA,6
3353,65.1,1,1,1,1,4,1,2,2,4,7,NA,10
11053,18.8,2,5,1,3,5,1,1,2,1,7,10,NA
20030,21.3,0,5,1,3,5,1,3,3,1,7,75,NA
18400,66.8,7,5,3,5,4,1,3,2,1,7,NA,5
20512,80,3,5,1,4,4,1,1,2,1,7,NA,NA
3580,42.3,2,2,1,1,1,1,1,2,1,1,35,10
2977,34.4,2,4,1,4,1,1,1,2,1,1,41,7
5726,49,2,2,1,2,1,1,1,2,1,2,60,9
17680,73.8,2,2,1,4,1,1,1,3,1,7,NA,8
18993,80,7,5,3,3,4,1,1,3,1,7,NA,4
19533,29.5,4,5,3,3,1,2,1,2,1,2,40,8
4269,62.9,0,4,3,2,1,1,1,2,2,7,NA,4
21374,16.5,0,5,1,2,5,1,1,7,0,2,30,2
5509,73.4,2,5,3,4,2,1,1,2,1,7,NA,4
20568,55.1,4,4,1,2,1,1,1,3,1,1,65,8
11207,64.9,3,5,1,4,1,1,1,2,1,7,NA,3
8464,65.5,2,4,1,2,4,1,1,2,1,7,40,7
14782,62.1,2,8,NA,8,1,8,1,3,2,2,NA,NA
11716,80,3,5,3,4,4,1,1,2,2,7,NA,NA
12372,48.3,0,3,1,1,1,1,1,2,2,2,40,8
18576,80,6,4,1,3,4,1,1,3,1,7,NA,6
11263,49.7,3,3,5,2,3,1,1,2,1,2,65,9
18014,57,6,3,2,2,1,1,1,3,1,2,50,2
16952,59.9,4,3,1,2,1,1,1,2,2,2,40,12
20427,42.6,7,3,3,2,1,1,3,1,1,7,NA,4
8326,47.8,5,2,1,2,1,2,1,2,2,2,48,10
1766,72.5,3,4,1,3,4,1,3,2,1,7,NA,NA
11179,63.1,0,3,1,3,5,1,1,2,0,7,50,7
4067,26.9,0,3,1,3,5,1,1,2,0,2,40,6
8828,47.5,3,3,1,2,1,1,1,3,1,2,45,12
13499,25.3,1,1,1,1,1,1,1,2,1,1,24,6
18084,35,3,9,3,4,5,1,1,3,2,7,20,5
3281,64.8,0,4,1,3,5,1,1,3,0,1,55,7
2495,39.3,2,2,1,2,1,1,1,2,2,2,32.5,6
7222,43.8,0,2,1,3,5,1,1,2,0,2,45,9
6114,80,5,5,1,4,4,1,1,2,1,7,NA,5
1197,43.3,1,2,1,5,3,1,3,2,3,2,35,8
17519,45.4,1,3,1,3,1,1,1,2,1,2,40,8
13847,75.8,2,4,1,2,1,1,1,2,1,7,NA,NA
21599,80,6,5,5,4,4,1,1,2,1,7,NA,NA
499,68.3,2,5,1,1,1,1,1,2,1,7,75,NA
2282,56.5,2,2,1,2,1,1,1,2,1,2,70,NA
21348,50.1,3,2,1,2,1,1,1,3,1,2,75,NA
10321,48.8,3,5,1,5,4,1,1,2,3,7,70,NA
9849,30.5,5,2,1,3,1,1,1,3,1,1,20,4
11998,67.8,0,5,1,3,5,1,1,3,0,2,50,5
20862,48.3,0,3,1,3,3,1,1,2,1,2,73.5,10
6520,24.3,0,4,1,3,1,1,1,2,2,2,36,6
10561,35.4,3,3,1,3,1,2,1,2,1,2,40,10
6980,67.5,3,3,1,4,1,1,1,2,1,2,70,NA
11635,45.9,0,4,1,3,5,1,1,2,0,7,75,11
6679,40.9,2,3,1,3,1,1,1,2,1,7,55,10
21464,80,4,2,1,3,1,1,1,2,1,7,NA,9
14642,63.8,5,4,1,3,4,1,1,2,1,7,11,5
18822,20.8,1,4,1,3,5,1,1,2,1,2,25,3
1585,64.1,2,4,1,3,1,1,1,3,1,7,NA,6
20163,17.5,0,4,1,3,5,1,1,7,0,2,23,3
20007,56.2,1,4,1,2,4,1,1,2,1,2,40,NA
10870,33.3,3,2,1,4,3,1,1,2,2,7,40,NA
5638,29.3,1,2,2,1,1,1,1,2,2,7,60,12
5022,60.5,2,4,1,2,1,1,1,2,1,7,NA,NA
8776,60.3,3,4,1,3,1,1,1,2,2,2,24,NA
9717,32.2,0,1,1,1,1,1,1,2,1,2,70,12
21518,65.5,4,3,1,2,1,1,1,2,1,2,30,12
736,54.8,3,4,1,3,1,1,1,2,2,2,40,NA
857,56,2,4,1,1,1,1,1,3,2,2,40,8
19199,57.8,0,1,1,2,5,1,1,2,0,7,NA,10
4565,62.8,0,4,1,2,1,1,1,3,1,7,NA,2
17657,31.1,2,1,1,2,1,1,1,2,1,2,55,12
17747,79.3,2,5,3,4,1,1,1,2,2,7,NA,2
8097,51.1,2,4,1,2,1,1,2,2,2,2,75,8
18919,80,4,1,1,3,4,1,1,2,1,7,NA,NA
12281,33.3,2,3,1,3,1,1,1,2,2,2,40,10
7275,59.7,3,2,1,2,1,1,1,2,1,7,NA,1
20434,40.7,3,2,3,2,1,2,1,2,1,2,37.5,8
13039,62.3,0,5,5,3,1,1,1,2,2,7,NA,NA
397,77.6,2,1,1,3,1,1,1,2,1,7,NA,10
12536,57.2,2,2,1,3,1,1,1,2,1,7,NA,NA
2794,74.2,0,5,5,3,1,1,1,2,1,7,NA,4
9858,65.5,1,5,1,3,1,1,1,2,1,7,NA,4
10653,80,3,5,1,3,1,1,1,2,1,7,NA,5
17527,56.8,2,1,1,2,1,1,1,2,2,2,50,10
1090,18.3,0,4,1,2,5,1,1,2,0,2,40,2
16864,68.7,1,2,1,2,1,1,1,2,3,7,NA,7
14325,61.6,2,2,1,5,3,1,1,3,2,7,NA,1
2719,32.3,0,3,1,3,1,1,1,2,2,2,30,6
20667,80,3,3,1,3,1,1,1,2,1,7,NA,6
4230,53.6,2,1,1,3,1,1,1,2,1,2,60,10
10201,68.5,4,3,1,2,1,1,1,2,1,2,40,4
11011,46.1,0,2,NA,2,1,1,1,2,1,2,36,NA
567,27.6,2,4,1,1,1,1,1,2,1,7,NA,NA
16872,16.3,0,5,1,2,5,1,1,7,0,7,55,2
4355,51.7,2,2,1,3,3,1,1,3,1,2,40,12
5547,22.9,0,1,1,2,5,1,1,2,0,2,50,6
1650,37.3,1,4,1,2,1,1,1,2,1,2,40,7
3318,17.3,0,5,1,1,5,1,1,7,0,2,15,4
7322,27.8,1,1,1,2,1,1,1,2,1,2,40,9
12517,80,4,3,1,3,4,1,1,2,1,7,NA,NA
15356,80,2,2,1,3,4,1,1,2,1,7,NA,5
727,55.8,2,2,3,2,1,1,1,3,2,2,30,6
5960,18.3,0,5,1,2,5,1,1,2,0,2,15,2
17768,65,2,3,1,2,1,1,1,3,1,2,60,10
16626,53.9,2,4,1,4,1,1,1,2,1,2,37,NA
6227,59.1,1,5,1,3,1,2,9,3,1,2,40,NA
20465,42,2,2,1,1,1,1,2,2,1,1,75,12
12654,50.7,0,4,1,2,5,1,1,2,0,2,40,7
16343,50.3,3,2,1,3,1,1,1,3,1,1,75,NA
12820,80,3,5,1,2,4,1,1,2,1,7,NA,5
5294,17,0,5,1,3,5,1,1,7,0,7,14,2
14395,80,4,3,3,3,4,1,1,2,1,7,NA,NA
16460,46.7,0,2,1,1,1,1,1,2,1,1,75,NA
859,57.4,0,2,1,3,5,1,1,3,1,2,40,3
2475,75.6,4,5,3,3,4,1,1,2,2,2,35,8
10985,41.6,2,2,1,2,1,1,1,2,1,1,40,7
11642,31.1,2,2,1,3,1,1,1,2,1,2,20,3
20482,43.4,0,2,1,2,5,1,1,3,0,2,70,9
9012,54.9,2,4,1,4,1,1,1,2,1,2,35,8
3654,49.6,2,4,1,3,1,1,1,3,1,7,NA,2
12365,34,2,2,1,3,1,1,1,2,1,2,50,10
13934,76.5,NA,5,3,5,5,1,1,3,1,7,NA,NA
15511,58.9,3,5,1,3,2,1,1,3,1,2,42,10
19181,67,5,5,1,3,1,1,1,2,1,7,NA,NA
5724,44.1,3,5,1,5,5,1,2,3,3,7,NA,3
2488,35.2,0,4,1,4,5,1,1,2,0,2,20,5
14737,77,1,5,1,3,4,1,1,2,3,7,NA,4
11760,63.5,2,2,1,1,1,1,1,2,1,2,75,11
16346,61.4,0,5,3,5,5,1,1,2,1,7,75,NA
8440,54.3,4,2,1,2,1,1,1,3,1,2,32,9
6013,56.1,3,3,1,3,1,1,1,2,2,2,47,6
9167,15.5,0,5,1,2,5,1,1,7,0,7,NA,1
10554,64.3,2,4,1,3,4,1,1,3,1,7,NA,5
21856,34.8,4,3,1,2,1,1,1,3,1,7,NA,4
20986,77.8,7,5,1,3,4,1,1,2,2,7,NA,NA
9100,27.9,2,2,1,3,1,1,1,2,1,7,NA,NA
22000,80,4,1,1,2,1,1,1,2,2,7,NA,7
14901,72.2,5,1,1,2,1,1,1,2,1,2,NA,11
1624,74,3,3,1,4,1,1,1,2,1,7,1,6
11472,42.2,3,3,1,2,1,1,1,2,1,7,20,6
18870,59.9,3,2,1,2,1,1,1,2,1,1,60,10
12686,64.8,7,3,1,4,1,1,1,1,4,7,NA,5
17290,79.2,0,5,1,3,5,2,1,2,0,7,NA,NA
2809,64.8,4,5,2,4,1,1,1,2,1,7,36,6
10223,65.3,4,2,1,9,1,1,1,3,2,7,NA,2
7927,52.9,0,3,1,1,5,1,1,3,1,2,40,11
6890,42.2,2,3,1,2,1,1,1,2,2,2,55,11
3903,40.3,0,1,1,2,3,1,3,2,2,1,45,9
12147,48.5,0,3,1,3,2,1,1,2,1,2,40,11
14116,67.2,2,4,1,2,4,1,1,2,1,7,NA,11
13840,50.7,0,1,1,2,5,1,1,2,0,2,37.5,9
11627,77.4,3,2,1,3,1,1,1,2,1,7,NA,8
20779,58.1,2,2,1,2,3,1,1,2,2,2,40,10
7317,40.6,2,2,1,1,1,1,3,2,1,2,40,7
2198,59.1,0,4,1,3,1,1,1,2,2,7,NA,NA
18091,60.6,0,1,3,5,5,1,1,2,1,7,30,9
14159,42.9,4,1,3,2,1,2,1,2,1,7,NA,1
4309,55.6,1,2,3,3,1,2,1,2,1,7,36,NA
20883,54.7,2,3,2,1,1,1,1,2,1,7,NA,9
16926,46.4,0,2,4,1,5,1,1,2,0,2,45,NA
22179,60.3,1,1,3,3,1,2,1,3,1,2,37.5,NA
13069,55.3,2,2,2,3,1,1,1,2,1,2,37.5,9
12251,21.9,0,3,5,1,5,1,1,2,0,2,37.5,3
17585,44.1,0,1,2,2,1,1,1,2,1,2,35,11
5357,45.6,0,3,1,2,5,1,1,2,0,2,40,8
14437,65.3,4,5,2,3,1,1,1,3,1,7,NA,NA
8639,33.8,0,2,3,1,5,2,1,2,0,7,NA,6
14208,26.6,0,1,1,3,5,1,1,2,0,1,30,8
2518,71.1,6,1,1,1,1,1,1,2,1,7,NA,11
